id,canonical_food_id,cultivar_name,synonyms,structured_seasons,nutrition_override,notes,created_at,updated_at
1178,1402,Butterflay,"[""Papillon""]","{""available"":[3,4,5,9,10]}",,"Épinard feuilles arrondies vert clair, texture tendre fondante, saveur très douce, croissance rapide",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1179,1506,Florence,"[""Fenouil de Florence""]","{""available"":[1,2,3,9,10,11,12]}",,"Fenouil bulbeux classique blanc, pomme ronde ferme, saveur anisée prononcée, excellent cru ou cuit",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1180,1506,Romanesco,"[""Fenouil Romanesco""]","{""available"":[9,10,11,12]}",,"Fenouil italien bulbe plat large, pomme blanche dense, saveur anisée douce, excellente qualité",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1181,1506,Zefa Fino,,"{""available"":[1,2,3,9,10,11,12]}",,"Fenouil bulbeux allemand blanc pur, pomme ronde régulière, texture croquante douce, résistant montée",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1182,1506,Orion,,"{""available"":[9,10,11]}",,"Fenouil hybride bulbe très blanc, pomme grosse ferme, saveur anisée équilibrée, bonne conservation",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1183,1506,Selma,,"{""available"":[1,2,3,9,10,11,12]}",,"Fenouil bulbeux hybride précoce, pomme blanche ronde, chair croquante sucrée, lente montée graines",2025-10-03 18:41:01.751923+00,2025-10-03 18:41:01.751923+00
1184,1508,Victoria,,"{""available"":[3,4,5,6,7]}",,"Rhubarbe classique britannique, tiges rouge-vert épaisses, chair tendre acidulée, très productive",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1185,1508,Frambozen Rood,"[""Rouge Framboise""]","{""available"":[4,5,6,7]}",,"Rhubarbe hollandaise tiges rouge vif, chair rose tendre, saveur fruitée framboise, excellente confiture",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1186,1508,Timperly Early,"[""Précoce de Timperly""]","{""available"":[2,3,4,5,6]}",,"Rhubarbe précoce anglaise, tiges fines rouge-rose, chair tendre douce, production dès février",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1187,1508,Glaskins Perpetual,"[""Perpétuelle de Glaskin""]","{""available"":[3,4,5,6,7,8]}",,"Rhubarbe remontante verte, tiges rouge-vert minces, production prolongée, saveur douce peu acide",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1188,1508,MacDonald,,"{""available"":[4,5,6,7]}",,"Rhubarbe canadienne tiges rouge cramoisi, chair ferme rouge intérieur, saveur intense acidulée",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1189,1508,Cherry Red,"[""Rouge Cerise""]","{""available"":[4,5,6]}",,"Rhubarbe américaine tiges rouge cerise brillant, chair tendre rouge, saveur douce fruitée",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1190,1508,German Wine,"[""Vin d'Allemagne""]","{""available"":[4,5,6,7]}",,"Rhubarbe allemande tiges rouge-vin, chair verte acide, saveur prononcée, excellente cuisson",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1191,1508,Valentine,,"{""available"":[3,4,5,6]}",,"Rhubarbe rouge uniforme, tiges rouge foncé lisses, chair rouge-rose tendre, saveur douce",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1192,1508,Sutton's Seedless,"[""Sans Graines de Sutton""]","{""available"":[4,5,6,7]}",,"Rhubarbe peu de graines, tiges rouge-vert charnues, chair tendre peu fibreuse, excellente qualité",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1193,1508,Livingstone,,"{""available"":[4,5,6,7]}",,"Rhubarbe écossaise tiges rouge-vert épaisses, chair ferme acidulée, très résistante maladies",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1194,1311,Beauregard,,,"{""color"":""chair orange""}","Patate douce américaine chair orange vif, peau cuivre lisse, saveur sucrée crémeuse, très productive",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1195,1311,Jewel,"[""Joyau""]",,"{""color"":""chair orange intense""}","Patate douce chair orange foncé, peau cuivre brillante, texture humide fondante, saveur très sucrée",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1196,1311,Georgia Jet,,,"{""color"":""chair orange""}","Patate douce précoce 90 jours, chair orange vif, peau rouge-pourpre, saveur douce, résistant froid",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1197,1311,Murasaki,"[""Japonaise Pourpre""]",,"{""color"":""peau pourpre chair blanche""}","Patate douce japonaise peau pourpre brillante, chair blanche sèche, saveur douce châtaigne",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1198,1311,O'Henry,,,"{""color"":""chair crème""}","Patate douce chair crème pâle, peau beige-rose, texture sèche farineuse, saveur douce noisette",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1199,1311,Covington,,,"{""color"":""chair orange""}","Patate douce américaine chair orange, peau cuivre lisse, saveur sucrée équilibrée, bonne conservation",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1200,1311,Bonita,,,"{""color"":""chair orange""}","Patate douce chair orange vif, peau lisse cuivre-rouge, texture crémeuse humide, saveur sucrée riche",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1201,1311,White Yam,"[""Igname Blanche""]",,"{""color"":""chair blanche""}","Patate douce chair blanche ferme, peau beige clair, texture sèche, saveur douce légère châtaigne",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1202,1311,Burgundy,"[""Bourgogne""]",,"{""color"":""peau pourpre chair orange""}","Patate douce peau pourpre foncé, chair orange vif, texture humide, saveur sucrée intense",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1203,1311,Evangeline,,,"{""color"":""chair orange cuivré""}","Patate douce louisianaise chair orange cuivré, peau rouge-cuivre, texture crémeuse, saveur riche",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1204,1312,Dioscorea Alata,"[""Grande Igname"",""Igname Ailée""]",,,"Igname tropicale très gros tubercules, chair blanche ferme, saveur douce neutre, excellente frite",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1205,1312,Yellow Yam,"[""Igname Jaune""]",,"{""color"":""chair jaune""}","Igname chair jaune doré, texture farineuse sèche, saveur douce légèrement sucrée, très nutritive",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1206,1312,White Yam,"[""Igname Blanche Africaine""]",,"{""color"":""chair blanche""}","Igname africaine chair blanche ferme, texture dense, saveur neutre douce, base alimentation tropicale",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1207,1312,Purple Yam,"[""Igname Pourpre"",""Ube""]",,"{""color"":""chair pourpre""}","Igname asiatique chair pourpre violet, texture crémeuse, saveur sucrée vanille, excellente desserts",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1208,1312,Chinese Yam,"[""Igname de Chine"",""Nagaimo""]",,,"Igname chinoise chair blanche visqueuse croquante, texture mucilagineuse, saveur douce, excellente crue râpée",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1209,1357,Lacinato,"[""Kale Toscan"",""Cavolo Nero""]","{""available"":[1,2,3,9,10,11,12]}",,"Kale italien feuilles vert foncé gaufrées allongées, texture tendre, saveur douce noisette",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1210,1357,Winterbor,"[""Kale Frisé Vert""]","{""available"":[1,2,3,9,10,11,12]}",,"Kale allemand feuilles très frisées vert vif, texture croquante, saveur douce, résistant -15°C",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1211,1357,Redbor,"[""Kale Pourpre Frisé""]","{""available"":[1,2,3,9,10,11,12]}","{""color"":""feuilles pourpres""}","Kale feuilles pourpre-violet frisées, texture tendre, saveur douce légèrement sucrée, décoratif",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1212,1357,Scarlet,"[""Kale Rouge""]","{""available"":[1,2,3,9,10,11,12]}","{""color"":""feuilles rouge""}","Kale feuilles rouge brillant frisées, texture croquante, saveur douce fruitée, riche anthocyanes",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1213,1357,Siberian,"[""Kale de Sibérie""]","{""available"":[1,2,3,9,10,11,12]}",,"Kale russe feuilles vert-gris lisses, texture tendre douce, saveur délicate, très résistant froid -20°C",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1214,1357,Russian Red,"[""Rouge de Russie""]","{""available"":[1,2,3,9,10,11,12]}","{""color"":""nervures rouges""}","Kale feuilles vert-gris nervures rouges, texture tendre, saveur douce légèrement poivrée",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1215,1357,Dwarf Blue Curled,"[""Nain Bleu Frisé""]","{""available"":[1,2,3,9,10,11,12]}",,"Kale compact 30cm feuilles bleu-vert frisées, texture tendre, saveur douce, idéal potager petit",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1216,1357,Rainbow Lacinato,"[""Lacinato Arc-en-Ciel""]","{""available"":[1,2,3,9,10,11,12]}","{""color"":""nervures multicolores""}","Kale toscan nervures multicolores rose-violet-orange, feuilles gaufrées, saveur douce, très décoratif",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1217,1357,Vates,"[""Kale Vates""]","{""available"":[1,2,3,9,10,11,12]}",,"Kale américain compact feuilles vert-bleu frisées, texture tendre, saveur douce, résistant gel",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1218,1357,Premier,"[""Kale Premier""]","{""available"":[1,2,3,9,10,11,12]}",,"Kale hybride feuilles vert foncé lisses, texture tendre fondante, saveur très douce, croissance rapide",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1219,1361,Azur Star,"[""Étoile Azur""]","{""available"":[5,6,7,8,9]}","{""color"":""peau bleu-violet""}","Chou-rave peau bleu-violet, chair blanche croquante, saveur douce sucrée, excellente qualité",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1220,1361,White Vienna,"[""Blanc de Vienne""]","{""available"":[5,6,7,8,9,10]}",,"Chou-rave autrichien peau vert pâle, chair blanche tendre, saveur douce délicate, croissance rapide",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1221,1361,Purple Vienna,"[""Violet de Vienne""]","{""available"":[6,7,8,9]}","{""color"":""peau pourpre""}","Chou-rave peau pourpre brillante, chair blanche juteuse, saveur douce légèrement piquante",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1222,1361,Superschmelz,"[""Super Fondant""]","{""available"":[6,7,8,9,10]}",,"Chou-rave géant allemand 10kg, peau vert clair, chair blanche tendre, saveur douce, ne devient pas fibreux",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1223,1361,Kolibri,"[""Colibri""]","{""available"":[5,6,7,8,9]}","{""color"":""peau pourpre foncé""}","Chou-rave hybride peau pourpre foncé, chair blanche très tendre, saveur douce sucrée, résistant montée",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1224,1306,Monarch,"[""Céleri-rave Monarch""]","{""available"":[9,10,11,12,1,2,3]}",,"Céleri-rave gros régulier, chair blanche ferme, saveur prononcée céleri, peu de radicelles, bonne conservation",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1225,1306,Brilliant,"[""Brillant""]","{""available"":[9,10,11,12,1,2]}",,"Céleri-rave peau lisse brillante, chair blanche tendre, saveur douce céleri, facile épluchage",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1226,1306,Prinz,"[""Prince""]","{""available"":[9,10,11,12,1,2,3]}",,"Céleri-rave hollandais gros bulbe, chair ivoire ferme, saveur céleri intense, excellente conservation",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1227,1306,Giant Prague,"[""Géant de Prague""]","{""available"":[10,11,12,1,2]}",,"Céleri-rave tchèque très gros, chair blanche dense, saveur céleri prononcée, très productif",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1228,1306,Tellus,,"{""available"":[9,10,11,12,1,2,3]}",,"Céleri-rave moderne peau lisse, chair blanche tendre, saveur douce équilibrée, résistant maladies",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1229,1454,Uchiki Kuri,"[""Rouge vif d'Hokkaido""]","{""available"":[9,10,11,12]}",,"Potimarron japonais rouge-orange vif, chair orange dense, saveur châtaigne sucrée, peau comestible",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1230,1454,Red Kuri,"[""Potimarron Rouge""]","{""available"":[9,10,11]}",,"Potimarron classique rouge-brique, chair orange crémeuse, saveur douce noisette-châtaigne, 1-2kg",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1231,1454,Blue Kuri,"[""Potimarron Bleu""]","{""available"":[9,10,11]}","{""color"":""peau gris-bleu""}","Potimarron peau gris-bleu, chair orange foncé, saveur châtaigne intense, texture fondante",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1232,1454,Orange Hokkaido,"[""Orange d'Hokkaido""]","{""available"":[9,10,11,12]}",,"Potimarron japonais orange brillant, chair orange vif dense, saveur sucrée châtaigne, excellente conservation",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1233,1454,Ambercup,"[""Coupe Ambrée""]","{""available"":[9,10,11]}",,"Potimarron américain orange ambré, chair orange dense, saveur très sucrée noisette, texture crémeuse",2025-10-03 18:44:53.982992+00,2025-10-03 18:44:53.982992+00
1254,2001,Charolaise,"[""Charolais"",""Charolais beef""]",,,"Race française emblématique, viande rouge maigre et tendre, Label Rouge",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1255,2001,Limousine,"[""Limousin"",""Limousin beef""]",,,"Viande persillée de qualité, AOP/IGP, très réputée en France",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1256,2001,Blonde d'Aquitaine,"[""Blonde"",""Aquitaine blonde""]",,,"Grande race du Sud-Ouest, viande maigre et savoureuse, Label Rouge",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1257,2001,Salers,"[""Salers beef""]",,,"Race rustique d'Auvergne, viande goûteuse, AOP Salers",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1258,2001,Aubrac,"[""Aubrac beef""]",,,"Race de montagne, viande persillée, Label Rouge Bœuf Fermier Aubrac",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1259,2001,Parthenaise,"[""Parthenais""]",,,"Race des Deux-Sèvres, viande fine et marbrée",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1260,2001,Maine-Anjou,"[""Rouge des Prés Maine-Anjou""]",,,"Grande race de l'Ouest, viande tendre et juteuse",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1261,2001,Bazadaise,"[""Bazadais""]",,,"Race du Bazadais, viande goûteuse, IGP",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1262,2001,Rouge des Prés,"[""Rouge""]",,,Viande persillée de qualité,2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1263,2001,Gasconne,"[""Gasconne des Pyrénées""]",,,"Race rustique des Pyrénées, viande fine",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1264,2001,Normande,"[""Normande viande""]",,,"Race mixte, viande savoureuse, élevage traditionnel normand",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1265,2001,Montbéliarde,"[""Montbéliarde viande""]",,,"Race mixte, viande de qualité du Jura",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1266,2001,Angus,"[""Aberdeen Angus"",""Black Angus européen""]",,,"Race écossaise, viande très persillée et tendre, référence mondiale",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1267,2001,Hereford,"[""Hereford beef""]",,,"Race anglaise, viande marbrée de qualité",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1268,2001,Highland,"[""Highland cattle"",""Vache des Highlands""]",,,"Race écossaise rustique, viande maigre et savoureuse",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1269,2001,Simmental,"[""Simmentaler"",""Pie Rouge""]",,,"Race suisse, viande de qualité, très répandue",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1270,2001,Piedmontese,"[""Piemontese"",""Piémont""]",,,"Race italienne, viande très maigre et tendre, mutation myostatine",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1271,2001,Chianina,"[""Chianina beef""]",,,"Grande race italienne, viande maigre pour bistecca fiorentina",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1272,2001,Blanc Bleu Belge,"[""BBB"",""Belgian Blue""]",,,"Race belge hyper-musclée, viande très maigre",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1273,2001,Galloway,"[""Galloway beef"",""Belted Galloway""]",,,"Race écossaise rustique, viande persillée",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1274,2001,Wagyu,"[""Wagyu beef"",""Bœuf japonais""]",,"{""fat_g_per_100g"":35,""calories_per_100g"":380}","Race japonaise premium, persillage intense (marbling), texture fondante",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1275,2001,Kobe,"[""Kobe beef"",""Bœuf de Kobe""]",,"{""fat_g_per_100g"":40,""calories_per_100g"":420}","Wagyu de la région de Kobe, viande ultra-premium, persillage exceptionnel",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1276,2001,Black Angus USA,"[""Certified Angus Beef"",""CAB""]",,,"Angus américain, viande persillée de qualité certifiée",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1277,2001,Brahman,"[""Brahma"",""Zebu""]",,,"Race américaine à bosse, résistante à la chaleur",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1278,2001,Texas Longhorn,"[""Longhorn""]",,,"Race américaine historique, viande maigre",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
1279,2004,Bresse,"[""Poulet de Bresse"",""Bresse Gauloise""]",,"{""fat_g_per_100g"":2.8,""calories_per_100g"":155}","AOP Volaille de Bresse, race prestigieuse, chair fine et blanche, pattes bleues",2025-10-04 12:49:31.810978+00,2025-10-04 12:49:31.810978+00
